Lon,Lat
23.777155,37.818553
23.777092,37.818562
23.777032,37.818587
23.77698,37.818628
23.776902,37.818772
23.776887,37.818815
23.776888,37.818817
23.776888,37.818855
23.776843,37.818945
23.77676,37.819103
23.776507,37.819518
23.776075,37.820477
23.775587,37.821418
23.77525,37.822368
23.77514,37.822673
23.774978,37.823325
23.774738,37.824307
23.77448,37.82532
23.774212,37.826368
23.77395,37.827422
23.773715,37.828392
23.773453,37.829368
23.773228,37.830287
23.772983,37.831253
23.772725,37.832262
23.772522,37.833157
23.772457,37.833415
23.772395,37.833683
23.77239,37.83385
23.772392,37.833948
23.772398,37.834083
23.7724,37.834128
23.772202,37.834778
23.772182,37.834847
23.772182,37.834908
23.772323,37.835183
23.772383,37.835287
23.772507,37.83561
23.772553,37.835743
23.772597,37.835935
23.77264,37.836322
23.772667,37.837277
23.77262,37.838283
23.772458,37.839212
23.772207,37.840225
23.771877,37.841232
23.77156,37.842113
23.771228,37.842838
23.770832,37.843767
23.770587,37.844298
23.770163,37.845177
23.769765,37.84608
23.769392,37.847047
23.769072,37.847977
23.768705,37.84897
23.768365,37.84988
23.768038,37.850827
23.767655,37.851747
23.767312,37.852667
23.767148,37.853132
23.767025,37.853405
23.766878,37.853785
23.766803,37.853957
23.766752,37.854077
23.766723,37.85414
23.766702,37.854195
23.76665,37.85431
23.766578,37.854483
23.766457,37.854713
23.765965,37.855635
23.765512,37.85658
23.765075,37.857467
23.764585,37.858397
23.764095,37.859222
23.76355,37.860072
23.763055,37.860912
23.762858,37.86128
23.76272,37.861543
23.76258,37.861862
23.762522,37.861985
23.762465,37.862098
23.762247,37.862515
23.76193,37.863417
23.761557,37.86436
23.761142,37.865295
23.760775,37.866267
23.760372,37.867178
23.760015,37.86806
23.759587,37.869028
23.759195,37.87
23.758833,37.870872
23.75842,37.871762
23.757967,37.872667
23.75751,37.873528
23.757015,37.87448
23.75652,37.875397
23.75601,37.87637
23.755517,37.877315
23.755073,37.878153
23.75455,37.87911
23.754118,37.879967
23.753697,37.880805
23.753247,37.88166
23.75281,37.882498
23.752352,37.88335
23.75184,37.884312
23.751345,37.885213
23.75102,37.885827
23.750858,37.88622
23.750707,37.88643
23.75066,37.886513
23.750585,37.886643
23.750537,37.8867
23.750497,37.886748
23.750087,37.88739
23.749988,37.887525
23.749832,37.887717
23.749428,37.888302
23.749007,37.88895
23.748972,37.889002
23.748837,37.889258
23.7486,37.889748
23.748247,37.890607
23.747893,37.891515
23.747622,37.892143
23.747472,37.892483
23.747327,37.89281
23.747272,37.89298
23.747195,37.893138
23.7471,37.893493
23.746958,37.894423
23.746868,37.895053
23.746845,37.89534
23.746777,37.895725
23.746663,37.89665
23.746527,37.897567
23.746402,37.898472
23.746323,37.899398
23.746112,37.90043
23.746058,37.901178
23.745987,37.901573
23.745962,37.901797
23.745938,37.901957
23.745927,37.902063
23.745927,37.902092
23.74591,37.902145
23.745862,37.902447
23.745727,37.90335
23.745542,37.904302
23.745372,37.905243
23.745242,37.905775
23.74519,37.905932
23.745177,37.905993
23.745185,37.906042
23.745228,37.90607
23.7455,37.90608
23.745588,37.906083
23.745882,37.906087
23.746123,37.906083
23.74617,37.906082
23.746535,37.906073
23.747345,37.906072
23.74853,37.906032
23.749728,37.906012
23.749785,37.90601
23.749843,37.906023
23.750005,37.906193
23.750092,37.906275
23.75014,37.906303
23.750237,37.90634
23.750397,37.906353
23.750477,37.906332
23.750577,37.906292
23.750595,37.906283
23.750657,37.906243
23.750835,37.906063
23.750895,37.906018
23.750972,37.905997
23.751933,37.905978
23.752242,37.905973
23.752375,37.905968
23.752457,37.905987
23.752552,37.905983
23.752692,37.905978
23.752738,37.905978
23.753105,37.905978
23.753225,37.905977
23.753377,37.90597
23.753453,37.905962
23.753578,37.905975
23.753657,37.905995
23.753808,37.906068
23.753875,37.906128
23.753962,37.906263
23.754013,37.906583
23.754023,37.906698
23.75402,37.906725
23.754057,37.906822
23.754073,37.906898
23.75411,37.907753
23.75412,37.908065
23.754128,37.908225
23.75413,37.908287
23.754123,37.908332
23.75413,37.908397
23.754178,37.908703
23.754253,37.909698
23.754348,37.910608
23.754463,37.911632
23.754547,37.912595
23.75461,37.913565
23.754703,37.914552
23.754807,37.915503
23.754837,37.915943
23.754938,37.916882
23.754997,37.91786
23.755098,37.918798
23.755127,37.919203
23.755203,37.919658
23.755223,37.91991
23.75523,37.920003
23.755228,37.92003
23.75523,37.92005
23.755232,37.920145
23.755222,37.920275
23.755243,37.920487
23.755355,37.921383
23.755395,37.922357
23.75547,37.923352
23.755513,37.923917
23.755535,37.92427
23.755547,37.924438
23.755572,37.924538
23.755567,37.92458
23.755573,37.92467
23.755585,37.925007
23.755638,37.925928
23.755717,37.926892
23.755757,37.9273
23.755765,37.92738
23.755792,37.927445
23.755842,37.927495
23.755895,37.92754
23.756115,37.927628
23.756762,37.927867
23.757805,37.928253
23.758925,37.928673
23.759138,37.928778
23.759252,37.92897
23.759317,37.929158
23.759303,37.929348
23.759223,37.93022
23.759087,37.931232
23.758945,37.932195
23.758828,37.933128
23.75864,37.93411
23.758515,37.9351
23.758465,37.935383
23.758432,37.935462
23.758233,37.935648
23.758183,37.93571
23.758153,37.935777
23.758147,37.93585
23.75816,37.935913
23.758203,37.935967
23.758428,37.93608
23.758543,37.93613
23.758607,37.936185
23.758678,37.936293
23.758902,37.936627
23.759427,37.937523
23.759638,37.937875
23.759757,37.93806
23.759805,37.938138
23.759817,37.93816
23.759842,37.938193
23.759903,37.938295
23.760152,37.938678
23.760535,37.93931
23.761038,37.94018
23.761297,37.940598
23.761812,37.941418
23.761988,37.9417
23.762098,37.941883
23.762177,37.942012
23.762203,37.942068
23.762267,37.942187
23.762423,37.942435
23.762625,37.942737
23.763138,37.943643
23.763453,37.943973
23.764318,37.944687
23.765253,37.945377
23.765895,37.945923
23.766555,37.946778
23.767255,37.947685
23.767868,37.948612
23.768168,37.949322
23.768202,37.949738
23.768125,37.950685
23.768147,37.951123
23.768238,37.951545
23.768807,37.95237
23.76919,37.952788
23.769477,37.953067
23.769785,37.953257
23.769973,37.953328
23.770237,37.953427
23.770543,37.953543
23.771517,37.953892
23.772325,37.954225
23.773325,37.954862
23.774192,37.955412
23.774525,37.955658
23.774753,37.955947
23.774933,37.95629
23.77499,37.956623
23.77497,37.956852
23.774927,37.957117
23.77445,37.958023
23.774267,37.95848
23.774262,37.958942
23.774305,37.959247
23.77456,37.959817
23.774825,37.960188
23.775173,37.960462
23.775678,37.960722
23.776032,37.960865
23.776145,37.960908
23.776197,37.960928
23.776247,37.960943
23.776413,37.961005
23.77659,37.961068
23.776835,37.961167
23.77791,37.961652
23.778415,37.961907
23.779248,37.96264
23.781145,37.963468
23.781145,37.963468
23.781537,37.96356
23.781903,37.963655
23.782265,37.963765
23.782545,37.963875
23.783285,37.964308
23.78339,37.964372
23.783638,37.964513
23.78367,37.964537
23.783748,37.96459
23.784207,37.964817
23.784638,37.96497
23.784825,37.965007
23.784962,37.965018
23.785247,37.965045
23.785365,37.965065
23.785502,37.965075
23.78573,37.965067
23.786052,37.965062
23.786615,37.965047
23.787342,37.965015
23.787823,37.965088
23.788538,37.965332
23.788972,37.965578
23.789337,37.965887
23.789592,37.966247
23.789823,37.966805
23.790028,37.967797
23.790283,37.968827
23.790605,37.96939
23.791292,37.970208
23.79199,37.970743
23.792858,37.971333
23.793147,37.971583
23.793385,37.971877
23.793563,37.972225
23.793643,37.972575
23.793648,37.972962
23.793548,37.973347
23.793193,37.9738
23.792858,37.97407
23.792075,37.97444
23.791007,37.974933
23.790187,37.97543
23.78939,37.97621
23.788623,37.977058
23.787908,37.977917
23.787198,37.978752
23.786495,37.979605
23.7858,37.980412
23.785123,37.981218
23.784455,37.982
23.78378,37.982792
23.783163,37.983583
23.782575,37.98437
23.78196,37.985238
23.781317,37.98609
23.78058,37.986903
23.77986,37.987677
23.779137,37.98851
23.778422,37.989367
23.777767,37.990182
23.777325,37.990675
23.777147,37.990917
23.777035,37.991185
23.776982,37.99135
23.776902,37.991603
23.776732,37.992065
23.776517,37.992377
23.775753,37.993138
23.775568,37.993318
23.775433,37.993425
23.775382,37.993472
23.775357,37.993487
23.775277,37.99355
23.774892,37.99386
23.774022,37.994472
23.773137,37.995188
23.772272,37.995872
23.771348,37.996458
23.770313,37.996988
23.769668,37.997682
23.769393,37.99794
23.769307,37.99807
23.769283,37.998137
23.769282,37.998203
23.76932,37.99833
23.769382,37.998435
23.769408,37.998465
23.769408,37.998465
23.769408,37.998465
23.76941,37.998463
23.769438,37.998488
23.769498,37.998562
23.769667,37.998753
23.770212,37.999253
23.770868,37.999765
23.77171,38.000493
23.772465,38.001262
23.773168,38.00202
23.773652,38.002495
23.773953,38.002823
23.774052,38.002942
23.77414,38.00302
23.774225,38.003125
23.7743,38.003227
23.774423,38.003378
23.774717,38.003848
23.775017,38.00432
23.775417,38.004742
23.7759,38.005188
23.776527,38.006152
23.777153,38.006905
23.777903,38.007702
23.778367,38.00824
23.77899,38.008933
23.779478,38.00947
23.780077,38.010102
23.780277,38.010337
23.780915,38.010992
23.7811,38.011195
23.781212,38.01133
23.781263,38.0114
23.781327,38.011475
23.781535,38.011715
23.781873,38.012092
23.782542,38.012838
23.78317,38.0136
23.783867,38.014385
23.78456,38.015103
23.78529,38.015888
23.786028,38.016707
23.786702,38.017477
23.787353,38.018238
23.787675,38.018612
23.787855,38.018828
23.788322,38.0196
23.788758,38.020523
23.788872,38.020763
23.788937,38.020935
23.788988,38.021168
23.789017,38.021282
23.789207,38.022237
23.789162,38.022763
23.789085,38.023157
23.788905,38.023582
23.788483,38.024193
23.788052,38.024552
23.787132,38.025132
23.786173,38.025728
23.785302,38.026252
23.78435,38.026812
23.783778,38.02719
23.782838,38.027727
23.782463,38.027918
23.782287,38.028017
23.78222,38.028062
23.782198,38.028117
23.782205,38.028172
23.782283,38.028278
23.782402,38.028413
23.782432,38.028447
23.782432,38.028447
23.782433,38.028448
23.782462,38.028475
23.78263,38.028668
23.782672,38.02873
23.782697,38.02879
23.782693,38.028958
23.782702,38.029008
23.782728,38.029055
23.783005,38.02933
23.783093,38.029408
23.783125,38.029428
23.78315,38.029465
23.783127,38.029507
23.783073,38.029657
23.78304,38.02989
