Lon,Lat
20.941315,37.748443
20.94112,37.74872
20.941052,37.748942
20.941038,37.749008
20.94105,37.749072
20.94131,37.749238
20.941612,37.749463
20.941892,37.74977
20.942283,37.750537
20.942387,37.750785
20.942432,37.751575
20.9424,37.751743
20.942357,37.75182
20.942205,37.751935
20.942012,37.752002
20.941928,37.752018
20.94187,37.752057
20.94183,37.752103
20.941815,37.752158
20.941905,37.752342
20.941987,37.752498
20.942022,37.752678
20.942005,37.752955
20.941765,37.753367
20.941672,37.75356
20.941632,37.753768
20.941613,37.754755
20.941652,37.755302
20.94163,37.755555
20.941315,37.756287
20.94096,37.757212
20.940857,37.757397
20.940183,37.75823
20.93981,37.758713
20.939665,37.758818
20.939588,37.758852
20.939425,37.758877
20.939255,37.758848
20.93878,37.758652
20.938528,37.758483
20.93826,37.758187
20.93813,37.758048
20.938067,37.758003
20.937998,37.757975
20.937932,37.757973
20.937812,37.758025
20.937755,37.758065
20.937692,37.758158
20.93785,37.758747
20.937982,37.759117
20.938038,37.759267
20.938042,37.759663
20.93794,37.760092
20.937885,37.760252
20.937785,37.760392
20.937642,37.760495
20.937563,37.760528
20.937475,37.760548
20.937378,37.760552
20.937293,37.760537
20.937095,37.760423
20.936962,37.760353
20.936878,37.76034
20.936517,37.760372
20.935363,37.76056
20.935122,37.760625
20.935023,37.760647
20.934792,37.760623
20.934695,37.760622
20.934338,37.760787
20.933193,37.761148
20.932675,37.761272
20.932213,37.7613
20.931802,37.761313
20.931492,37.761387
20.930478,37.761833
20.92924,37.76222
20.928185,37.762367
20.92765,37.762498
20.92696,37.762808
20.925917,37.763368
20.925535,37.763572
20.925142,37.763813
20.925118,37.763828
20.925083,37.76383
20.925007,37.76386
20.9246,37.764075
20.924137,37.764347
20.924028,37.764387
20.923078,37.764765
20.922955,37.764798
20.922937,37.764813
20.92232,37.765052
20.92126,37.76545
20.920223,37.765827
20.919102,37.766228
20.918367,37.7665
20.917677,37.766743
20.9176,37.76676
20.916982,37.766972
20.916955,37.766982
20.916887,37.76704
20.916843,37.767078
20.916663,37.767223
20.916217,37.767757
20.91594,37.768252
20.915862,37.768365
20.915683,37.768493
20.914672,37.76894
20.914445,37.769077
20.914173,37.769337
20.914,37.769578
20.913798,37.769938
20.913028,37.770518
20.912297,37.771118
20.911925,37.771297
20.910615,37.771605
20.909453,37.77198
20.908387,37.772352
20.907327,37.772775
20.906518,37.773042
20.905912,37.773118
20.90483,37.773037
20.904255,37.773078
20.903082,37.773195
20.901807,37.77329
20.90116,37.773423
20.900777,37.773555
20.900565,37.773632
20.900495,37.77366
20.900442,37.77369
20.900417,37.773725
20.900413,37.773762
20.900622,37.774338
20.900648,37.77449
20.900642,37.774563
20.900605,37.774687
20.900557,37.774803
20.900605,37.775315
20.900608,37.7754
20.90054,37.775513
20.900272,37.775583
20.899862,37.775612
20.899793,37.775622
20.899742,37.77564
20.899705,37.775667
20.899618,37.775923
20.899558,37.776082
20.899558,37.776082
20.899527,37.776112
20.899468,37.776137
20.899365,37.77622
20.898943,37.776792
20.898803,37.776993
20.89865,37.777237
20.898637,37.777263
20.898623,37.777273
20.898635,37.777298
20.898645,37.777308
20.89866,37.777322
20.899092,37.777533
20.899373,37.777655
20.899415,37.777668
20.899447,37.77768
20.899478,37.77768
20.8995,37.777667
20.899552,37.777613
20.899765,37.777313
20.899852,37.777167
20.899948,37.776677
20.899962,37.776525
20.899952,37.776463
20.899638,37.77603
20.899605,37.776002
20.899562,37.775982
20.899407,37.775952
20.899195,37.775917
20.899195,37.775917
20.899188,37.775918
20.89869,37.775833
20.8981,37.775762
20.896903,37.77565
20.895718,37.775578
20.89514,37.775573
20.894838,37.775633
20.894157,37.775862
20.89411,37.775873
20.89406,37.77587
20.893788,37.775612
20.893662,37.775463
20.893637,37.775425
20.893595,37.775377
20.893245,37.775013
20.892535,37.77429
20.891928,37.773683
20.8913,37.773132
20.890425,37.772503
20.88939,37.771952
20.889042,37.771665
20.888315,37.770872
20.887537,37.770323
20.8873,37.770178
20.88703,37.770053
20.886965,37.770028
20.886792,37.76995
20.886535,37.769805
20.885663,37.769295
20.884708,37.768732
20.883745,37.768167
20.88281,37.767593
20.882435,37.767335
20.882243,37.767117
20.882093,37.766758
20.881783,37.765827
20.881668,37.765623
20.881128,37.7651
20.880317,37.764455
20.879493,37.763832
20.878627,37.763137
20.877792,37.762482
20.876902,37.761765
20.876688,37.761592
20.876377,37.761353
20.876095,37.76113
20.875937,37.761015
20.8759,37.760977
20.875883,37.760947
20.875893,37.760927
20.875958,37.760897
20.875965,37.760608
20.875965,37.760608
20.87591,37.760527
20.875863,37.760548
20.875867,37.760552
20.875757,37.760583
20.875733,37.760595
20.875718,37.760612
20.87571,37.760632
20.875717,37.76065
20.875737,37.760665
20.875763,37.760673
20.875715,37.760988
20.875715,37.760988
20.875715,37.760988
20.875683,37.761027
20.875672,37.761043
20.875685,37.761082
20.875695,37.76113
20.875592,37.761313
20.875558,37.761388
20.875548,37.761422
20.875547,37.761453
20.875555,37.761485
20.87557,37.761507
20.875588,37.761522
20.875608,37.761535
20.875633,37.761538
20.875735,37.76154
20.876277,37.761567
20.876387,37.76158
20.876435,37.761577
20.876473,37.761567
20.876495,37.761542
20.87644,37.761455
20.876252,37.761302
20.875878,37.761002
20.874993,37.760292
20.874165,37.75964
20.873358,37.758997
20.872635,37.758292
20.871888,37.757477
20.87122,37.756747
20.870665,37.75613
20.87039,37.755832
20.869717,37.755087
20.86918,37.754592
20.868305,37.753913
20.867373,37.753312
20.866468,37.752753
20.865817,37.75238
20.864755,37.75178
20.863803,37.751227
20.862865,37.75069
20.862358,37.750395
20.862208,37.750297
20.86216,37.750257
20.86212,37.75018
20.862053,37.749637
20.861975,37.748718
20.861968,37.748475
20.861995,37.748257
20.861992,37.747858
20.861953,37.747047
20.861912,37.746397
20.861862,37.745673
20.86185,37.744965
20.86182,37.74402
20.861805,37.74385
20.861727,37.743868
20.861417,37.743927
20.860633,37.744058
20.859437,37.745003
